retrieval_gt,qid,query,generation_gt
[['8e46824e-ee92-472b-98ee-747f4c2c9e4c']],b7ac0bca-6432-4e68-98c0-0cf600b91af9,표적항암약물허가치료의 지급금액은 어떤 경우에 받을 수 있는가?,"['특약보험기간 중 피보험자가 보장개시일 이후에 갑상선암, 대장점막내암, 기타피부암, 비침습방광암으로 진단확정되고, 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약보험기간 중 특약기간 중 특약보험기간 중 특약보험기간 중 특약기간이후에 받을 때.']"
[['efad3bb4-ca15-4ac8-8c2e-4673bb37db1a']],c0affed5-9e41-49d4-a838-cecc53486fa1,"남녀특정암진단특약Plus(무배당, 해약환급금 미지급형)의 보험종목의 명칭은 무엇인가?",['남녀특정암진단특약Plus.']
[['d8fc7f91-82af-4be1-9475-69183ee63aa4']],62d7162a-517f-40cb-955d-09eec6fbbcd6,신한간편가입큐브종합건강보장보험의 해약환급금은 어떤 형태로 이루어지는가?,['신한간편가입큐브종합건강보장보험의 해약환급금은 미지급형으로 이루어진다.']
[['4b2df9b5-6a4b-4397-a15c-bd3ee45fbb2d']],096fdf89-e7fd-422d-b01c-a5e97c34cb98,"특약보험기간 중 피보험자가 사망한 경우, 어떤 사항을 따라 회사가 적립한 사망당시의 계약자적립액을 계약자에게 지급하나요?","['계약일부터 1년 미만에 ""암직접치료입원급여금"" 지급사유가 발생하고 계속 입원 중 중.']"
[['c1628b6c-15ff-4ab5-8cba-e5fa3d510445']],2873cff1-ec3e-4af5-b356-7fcd6bb3dc10,특약의 보험금 지급사유가 더 이상 발생할 수 없게 되는 시점은 언제인가요?,['최초계약의 계약일부터 1년이 되는 시점의 계약해당일의 전날까지입니다.']
[['1f05f03f-f400-4ad9-a827-bc561ddf912b']],aa693f52-a91d-41e2-b895-4e3ea6a59a95,"간호간병통합서비스사용입원특약(무배당, 갱신형) 상품의 특징은 무엇인가?","['해당 상품은 간호간병통합서비스 사용을 위한 입원 특약이며, 무배당 상품이며 갱신형 상품입니다.']"
[['d60a1ffd-8efc-40c1-93f6-f02c98aa841b']],7b8a96d8-8ce2-44fd-87e4-1669d2cf48c7,어떤 질병으로 인해 유방의 암이 뇌로 전이되어 뇌와 뇌막의 이차성 악성신생물 암으로 진단된 경우에 해당 상품에서의 보장여부는 어떻게 결정되는가?,"['해당 상품에서 정한 보장여부 판단은 질병의 진단 및 재해 발생 당시의 한국표준질병ㆍ사인분류를 기준으로 하며, 이후 한국표준질병ㆍ사인분류 개정으로 분류코드가 변경되더라도 해당 상품에서 보장하는 분류코드의 해당.']"
[['cfe170aa-5fdf-48f0-bdbd-2d4fc788e46e']],d5368a1b-6cb3-46a7-aaaf-0691ee84d159,"(간편)[180일한도형]첫날부터입원특약(무배당, 갱신형)의 상품요약서 번호는 무엇인가?",['153.']
[['465310d1-93f2-4276-ab64-c9a5088fe2a7']],79af2fd6-fb94-4751-9cd1-07e32f03d521,본인일부부담금 산정특례 심장질환의 상병은 몇 번째 표에 해당하는가?,['본인일부부담금 산정특례 심장질환의 상병은 [별첨2] 표 89에 해당한다.']
[['254db788-8d96-45c0-9093-66a395edd4fb']],6742bc25-f810-4d89-aaa2-b133569d535d,특약보험기간 중 피보험자가 사망으로 인해 특약이 소멸하는 경우에는 어떤 지급이 이루어지지 않는가?,['계약자적립액 등을 지급하지 않습니다.']
[['714e0eb2-ed16-40d5-a90e-2bccc52c8d51']],3220a936-ea6f-4f59-9a5b-cd26963565cc,제자리암 또는 경계성종양에 대한 수술급여금은 어떻게 지급되는가?,['각각 수술 1회당 특약보험가입금액의 2%를 지급함.']
[['f3b2cdb8-888e-40bf-8318-53858d307365']],66bbb470-baa3-4824-a08f-ce0fc2d046b6,가족관계증명서나 주민등록등본 등 가족관계를 확인할 수 있는 서류를 제출해야 하는 경우는 언제인가요?,"['계약자가 부양 가족이 있는 경우, 가족관계를 확인할 수 있는 서류를 제출해야 합니다.']"
[['6fec81b2-16aa-4942-a3c9-2a677a01dd03']],9a6c500c-8ba0-4c45-82e4-fe55bf0d4bf9,"종합병원암주요치료플러스특약(무배당, 갱신형)의 보험회사는 어디인가?",['SHINHAN LIFE.']
[['d30bc528-1702-4489-adae-afe7da51a795']],962fcd89-f738-4205-88db-ba2d65b29623,(간편)항암세기조절방사선치료특약의 가입금액은 얼마인가?,"['1,315.']"
[['6f7b91ab-4ab5-4f03-8714-1a0644c9c810']],99e0e7d5-0975-44c0-bb6e-4aab872c2941,"뇌혈관질환 산정특례대상에 해당하는 수술 또는 진료를 받은 날을 기준으로 보장급여금이 적용된다고 하였는데, 적용되는 기준은 무엇인가요?",['중증질환자[뇌혈관질환] 산정특례대상에 해당하는 수술 또는 진료를 받은 날을 기준으로 보장급여금이 적용됩니다.']
[['d40f2b7d-319e-4262-b1fd-18f2251fd6da']],380bb3fb-53c3-4fea-a334-09a1980e90fb,간편심사보험에 대한 계약자 확인은 어떤 방식으로 이루어지는가?,['음성녹음으로 대신한다.']
[['0fe69a70-1af2-431c-b7b9-4024fd16a05a']],9904cce1-1180-41a1-8c5a-158aa3173ad3,과갱신형 의간편 보험료납입면제특약 무배당가입 시에는 어떤 보험종목으로의 중복가입이 가능한가?,"['동일한 보험종목으로의 중복가입이 가능하며, 동시에 간편 보험료납입면제특약(무배당, 갱신형)으로도 중복 가입 가능합니다.']"
[['4b8cae30-ed4a-43e1-a0bf-d8cc71e0fb42']],50b3fb1d-0305-42ab-8053-b3d555241abc,특약보험기간 중 사망하거나 보험금 지급 사유가 더 이상 발생할 수 없는 경우에는 이 특약에 대한 효력이 무효화되는 조건은 무엇인가요?,"['특약보다만 취소 또는 철회된 경우, 주계약이 해지되거나 무효화된 경우에 해당됩니다.']"
[['cbbf1cda-49c6-4407-9840-557cf6c884ec']],6fd8e0e0-9ebd-46f3-976f-b936310efd72,이 상품의 “간편심사”는 무엇인가요?,['상품의 가입자의 간편한 심사를 의미합니다.']
[['087f5cad-e5eb-4d48-a919-9a1939a2afeb']],3db25d17-db2e-428f-a5c6-54ff2b97a1a4,"신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)은 어떤 상품을 보장해주는 보험인가요?",['종합건강보장보험입니다.']
[['70934ffb-ff33-45d7-9fc0-5484d03a7a52']],e6c36c1e-850d-44f4-966e-5c43958d5a93,신한간편가입큐브종합건강보장보험의 해약환급금은 어떠한 형태로 지급되는가?,"['미지급형으로 지급되며, 일반형과 신한큐브종합건강보장보험(무배당)의 경우에는 해약환급금이 지급되지 않습니다.']"
[['bd02da90-eb29-4e53-a271-e8ce5fbe20d1']],61926c5e-aaec-434c-856c-c3d9703c1892,항암약물치료급여금이 지급되는 지급사유는 무엇인가요?,"['특약보험기간 중 피보험자가 보장개시일 이후에 암 또는 대장점막내암으로 진단확정 되고, 항암약물치료를 받았을 때 지급됩니다.']"
[['aaced63d-33ed-42e6-9e55-19c6de88c054']],55f5458d-6105-4485-996e-c01a939642b3,가족관계증명서 또는 주민등록등본 등 가족관계를 확인할 수 있는 서류를 회사에 제출해야 하는 대상은 누구인가?,['계약자.']
[['53d33afe-1b1a-4acd-b52b-3c451162497b']],20ca972e-7bce-4eab-bd5f-d986488b9516,암수술급여금은 어떤 경우에 지급되지 않는가?,"['피보험자가 ""암, 대장점막내암 또는 비침습방광암"" 기타피부암, 갑상선암, 제자리암 또는 경계성종양의 직접적인 항암약물치료를 받았을 때.']"
[['6b18f7d8-8a11-4147-a8f8-2320597ef326']],5652d998-8991-4e8a-99a5-2f3283e5bc2c,어떤 악성신생물 진단이 보험상품에서 보장 대상이 되는가?,"['갑상선의 악성신생물 암, 유방의 악성신생물 암, 폐의 이차성 악성신생물 암, 뇌 및 뇌막의 이차성 악성신생물 암, 위의 악성신생물 암.']"
[['186c3efa-e30e-437e-8533-aba9fa921974']],0802e2c3-4e05-4faa-8c26-0ef49c03513d,"중증질환자[뇌혈관질환]산정특례대상보장특약(무배당, 갱신형) 상품의 보험사는 어디인가요?",['신한생명.']
[['bd13f635-62f9-473b-b21e-4715a9bf3264']],d6cced54-ea61-442e-87ea-4face2472300,SHINHAN LIFE 310 상품은 어떤 특약을 포함하고 있나요?,"['SHINHAN LIFE 310은 [기본]남녀특정암진단특약(무배당, 갱신형)을 포함하고 있습니다.']"
[['76189244-9207-4129-9db1-a3cbc00865c9']],8f4c43e1-d692-445a-9ec1-dd925f4b889e,간편 특정순환계질환진단특약 무배당 해약환급금 미지급형의 선택특약은 무엇인가?,['뇌혈관·허혈심장질환상급종합병원통원특약(무배당).']
[['980050b4-aac8-483d-9172-a2d6aacb38c6']],67b0b79e-d69e-411f-86d7-2efd70c1d883,보험금의 지급사유로 암 주요치료비 변경된 기준에 해당하는 경우에 어떤 혜택을 받을 수 있나요?,['변경된 기준에 해당하는 종합병원 암 주요치료지원금을 추가적으로 지급받을 수 있습니다.']
[['b441f901-f68b-49ab-8502-c6911b5797fa']],bef53e57-ca85-46c7-8169-73c1ceb2459c,"일반암진단특약Plus(무배당, 해약환급금 미지급형)의 상품번호는 무엇인가?",['1013.']
[['fff02ab5-e72d-4306-989b-b94c519e67cd']],012b7a47-89df-4f64-af86-b51b87f75456,해약환급금의 누계액 비율을 어떻게 계산하는가?,['소수점 4번째 자리 이하는 버림하고 소수점 3번째 자리까지 계산합니다.']
[['5434d886-6bd9-442e-92b7-d02bca75f0c1']],7e1a8081-8a08-4586-8153-aeff951e9fe8,특약보험기간 중 피보험자의 사망으로 특약이 소멸하는 경우에는 어떤 사유로 보험금이 지급되지 않는가?,['특약보험기간 중 피보험자의 사망으로 특약이 소멸하는 경우에는 계약자적립액 등을 지급하지 않습니다.']
[['92cc6ce7-e199-4915-97ef-63ac1c0e39af']],7f86d281-c5f9-4bb0-9105-d82f3478375d,"수술 1회당 특약보험가입금액의 10%를 가입금액의 다만, 계약일부터 1년 미만에 급사유가 발생한 경우에는 어느 정도의 보험금을 지급받을 수 있나요?",['특약보험가입금액의 5%를 지급받을 수 있습니다.']
[['e3faf855-b238-4028-9161-3f111c8b7749']],57d00e9b-988e-4708-9d64-1fba2d65d6e9,무배당상품의 특징 중 하나는 무엇인가?,['무배당상품은 계약자 배당을 하지 않는다는 점이 특징이다.']
[['ad9704e6-08f2-43b7-8dd9-f3981cd2bff0']],aa7398a8-bc10-4cb4-9fdd-1dc4a5d043c0,"남녀특정암진단특약(무배당, 갱신형)의 상품요약서 문서번호는 무엇인가?","['SHINHAN LIFE 330, 2212152200000003167.']"
[['7ca1ba54-acd8-47a5-953c-c6782651b02c']],823cc003-c00b-4f64-9f82-59eecce17f79,최초계약의 계약일부터 1년이 되는 시점의 계약해당일의 전날까지는 어떤 기간을 의미하는가?,['1년 미만의 기간을 의미합니다.']
[['1362c3cb-8c8a-48aa-ae3f-7bb2fa695834']],23e4ebbe-a008-49fc-a4a8-4671bec24c37,"신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)의 특약 명칭은 무엇인가?",['277(간편)[50%장해납입면제형]보험료납입면제특약.']
[['b815dd74-fcc3-4964-ad34-10c06283c0f9']],608ff5d6-b5ee-497a-9d35-ba1b2c7da8ec,신한생명 1304 상품의 특약은 무엇인가요?,"['(간편)항암방사선치료특약(무배당, 갱신형).']"
[['e4e6c193-c3ee-4f1b-bebf-ecdde457b80d']],18fd56b1-c35c-4fce-8855-dd3c49e43e9e,"신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)은 어떤 보험종류인가요?",['종합건강보장보험입니다.']
[['e18fc892-0cc4-4ad9-82fd-a29a18736be1']],b4b2ccf7-08b1-410a-9dfd-c6cd61cf0cd4,어떤 상품은 간편 기본 소액암진단특약을 가입할 수 있는가?,"['(간편)[기본]소액암진단특약(무배당, 갱신형).']"
[['240f8895-6a65-4499-9ce7-c88d1c93febd']],074858ed-4e33-413d-80d2-38250c58d87e,"신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형)의 ""간편심사""란 무엇을 의미하나요?",['간편심사란 보험에 가입할 때 간소화된 계약 전 알릴 의무 항목을 활용하여 계약심사 과정을 간소화함으로써 보험에 가입하는 것을 도와주는 것을 의미합니다.']
[['3e6cd2e3-576b-4205-86b0-fa6e4ff4f448']],63f82e07-43f6-449e-af14-11b9a3fec3cd,일반형 해약환급금 미지급형에서 해약환급금 산출시 어떤 것을 적용하나요?,['해지율을 적용합니다.']
[['561667c6-531e-487f-96b4-6944d21806ec']],dc8af986-0b98-447d-bc76-92f9acc0ba54,뇌혈관질환으로 진단받은 피보험자에게 특약보험기간 중에 어떤 지급이 이루어지나요?,['뇌혈관질환으로 진단받은 피보험자에게는 특약보험가입금액의 100%를 지급합니다.']
[['5f6976fb-4164-4809-b20b-559e743998f9']],a8cc62e4-5797-4fd4-927b-22649e050207,신한간편가입큐브종합건강보장보험의 보험료 납입기간이 종료되었을 때 발생하는 경우에 대해서 설명해주세요.,['보험료 납입기간이 종료되고 납입이 완료된 이후에 계약이 해지되는 경우 해약환급금은 계산한 금액으로 한다.']
[['453dd015-2510-4c97-aefe-9984ee031631']],3029927c-aa43-4142-a990-9eb87763b92c,신한간편가입큐브종합건강보장보험의 특징은 무엇인가?,"['이 보험은 무배당이며, 간편 일한도형 간호간병통합서비스 사용입원특약 무배당 갱신형이라는 특징을 가지고 있습니다.']"
[['df52fc29-f990-4376-87a8-b6262a2f64f5']],59b0b673-0065-49ad-af6b-caba14a74b25,특정순환계질환진단특약의 피보험자가 특약보험기간 중 사망하는 경우에는 어떤 금액을 지급하지 않는가?,['계약자적립액 등을 지급하지 않습니다.']
[['9d702a76-afcd-43e1-b9d8-41a8f546c235']],d8706b36-e312-4c27-8316-a3868aba5295,신한라이프 208 상품의 특약 형태는 어떤 형태인가요?,"['질병장해특약(무배당, 해약환급금 미지급형).']"
[['b78b70d5-85c1-42f5-87ae-601edb662499']],47936627-6c1d-4cb5-a8fe-a5a4bb0cca51,특약보험기간 중 피보험자가 사망한 경우에는 어떤 일이 발생하나요?,"['특약은 그때부터 더 이상 효력이 없어지며, 적립한 사망당시의 계약자적립액을 계약자에게 지급합니다.']"
[['9cc2000b-00fd-4fb3-b1ac-42cf6da0bbc1']],764a0789-5bdf-4f35-b215-889065695a05,보험상품에 대한 이해증진을 위해서 반드시 확인해야 하는 필수비교 확인사항은 어디에서 확인할 수 있는가?,['계약 체결 시 보험소비자의 권익보호를 위해 필수비교 확인사항은 반드시 확인해야 합니다.']
[['4557c21c-40ab-47bf-80a5-decc4a3651af']],c4c724c0-6d9b-4768-9e33-d479b6efab67,특약보험기간 중 피보험자가 사망한 경우에는 보험회사가 적립한 사망당시의 계약자 적립액을 언제 지급하나요?,['특약보험기간 중 피보험자가 사망한 경우에는 보험회사가 적립한 사망당시의 계약자 적립액을 서에서 정하는 바에 따라 지급합니다.']
[['03092aa5-e84e-44ca-81fd-fadf8fad089b']],7994a6eb-aa95-4422-834e-d9c4d881e506,암보장특약에서 제외되는 암은 무엇인가?,"['「기타피부암, 갑상선암, 대장점막내암 및 비침습방광암」을 제외한 암입니다.']"
[['85a8341c-f4a9-4fd3-af0a-c726b91a8f80']],ea1e2e5e-392b-4f9a-b79c-ca5743f316d1,최초계약의 계약일부터 1년이 되는 시점의 계약해당일의 전날까지 최초계약의 몇 주까지 해당되는가?,['주 주까지 해당됩니다.']
[['1683706b-bc63-4a34-88ae-4115a616385e']],9fdbb3e1-140d-47e4-92bd-70e12200d3f7,"간편 일반암진단특약Plus(무배당, 해약환급금 해약환급금 간편 일반암진단특약 무배당 미지급형 미지급형)의 상품명은 무엇인가?",['일반암진단특약Plus.']
[['c542cee0-ba2d-431b-ac4b-92a209c6ec02']],ab422901-10d8-44cb-9045-0853982a592e,"""카티(CAR-T)항암약물허가치료급여금""이 보장되는 경우는 어떤 경우인가요?","['카티 항암약물치료제를 식품의약품안전처에서 허가된 ""효능효과"" 범위 내에서 사용된 경우에만 보장됩니다.']"
[['761444aa-baeb-403e-bd31-82babc54e96e']],0a15504b-141f-4a9e-8875-a0bf12987ec7,어떤 경우에 비교용 일반심사보험 대비 보험료가 할증되어 다소 높아지는가?,['의사의 건강검진을 받거나 일반계약심사를 거치지 않을 경우.']
[['68f9e684-1183-4982-b332-8d75193d28af']],0ca1c380-14c7-45fc-a110-eeb9fe029da7,"보험가입 신청 후 이상이 발생한 경우, 삭감되는 기간은 언제부터인가?",['계약일부터 1년 이상이 된 날부터 삭감되지 않습니다.']
[['b9eee8c9-5f17-446c-8ef1-6b10b191631b']],8aecc304-0474-4363-8d99-90df682fd048,간편 암직접치료입원특약 무배당 갱신형의 특약 종류는 무엇인가?,['(간편)암직접치료입원특약(무배당).']
[['f5dc093d-d5d8-40d7-87e9-3815c4138e57']],62314af7-ed8f-47d1-8448-6391eae1161d,신한간편가입큐브종합건강보장보험의 선택특약의 보험료는 어떤 방식으로 결정되는가?,['가입한도에 따라 결정됩니다.']
